sgrna	X1	X2
ADIPOQ_+_186560526.23-P1P2|ADIPOQ_+_186560448.23-P1P2	1.000000e+00	2.878630e+00
ZNF98_-_22604884.23-P1P2|ZNF98_-_22605127.23-P1P2	1.000000e+00	2.427300e+00
DCC_+_49866584.23-P1P2|DCC_+_49866782.23-P1P2	1.000000e+00	2.758240e+00
OR4A16_+_55110825.23-ENST00000314721.2|OR4A16_+_55110881.23-ENST00000314721.2	1.000000e+00	2.756947e+00
TRIM77_+_89443545.23-ENST00000398290.3|TRIM77_-_89443558.23-ENST00000398290.3	1.000000e+00	2.882112e+00
PRSS58_+_141957890.23-P1P2|PRSS58_-_141957858.23-P1P2	1.000000e+00	2.167296e+00
PNMAL1_-_46974705.23-P1P2|PNMAL1_+_46974757.23-P1P2	1.000000e+00	2.342796e+00
SLC25A48_-_135170395.23-P1P2|SLC25A48_+_135170435.23-P1P2	1.000000e+00	2.330117e+00
ORC3_-_88299910.23-P1P2|ORC3_-_88299920.23-P1P2	1.000000e+00	2.518369e+00
RSPH10B_-_6006535.23-ENST00000441023.2|RSPH10B_-_6006538.23-ENST00000441023.2	1.061749e+00	2.426730e+00
RSPH10B_-_6010085.23-ENST00000404406.1,ENST00000405415.1|RSPH10B_+_6010082.23-ENST00000404406.1,ENST00000405415.1	9.382514e-01	2.077678e+00
ZNF821_-_71918037.23-P1P2|ZNF821_+_71918456.23-P1P2	1.000000e+00	2.195153e+00
FAM46D_-_79590984.23-P1P2|FAM46D_-_79590956.23-P1P2	1.000000e+00	2.519286e+00
IKBKE_-_206643852.23-P1P2|IKBKE_+_206643913.23-P1P2	1.000000e+00	2.528672e+00
TRAPPC11_+_184580504.23-P1P2|TRAPPC11_-_184580498.23-P1P2	1.000000e+00	2.963433e+00
EMP1_+_13349783.23-P1P2|EMP1_+_13349713.23-P1P2	1.000000e+00	2.807202e+00
TWF1_-_44199727.23-P1P2|TWF1_+_44199942.23-P1P2	1.000000e+00	2.681463e+00
INTU_-_128544125.23-P2|INTU_-_128544141.23-P2	1.017637e+00	2.364649e+00
INTU_-_128554126.23-P1|INTU_+_128554162.23-P1	9.823625e-01	1.907257e+00
DMRTC1B_-_71996739.23-P1P2|DMRTC1B_+_71996707.23-P1P2	1.000000e+00	2.511900e+00
HMGCLL1_-_55443820.23-P1P2|HMGCLL1_-_55443836.23-P1P2	1.000000e+00	2.469759e+00
MYH1_+_10421791.23-P1P2|MYH1_+_10421783.23-P1P2	1.000000e+00	1.875462e+00
RAB17_+_238499320.23-P1P2|RAB17_-_238499763.23-P1P2	1.000000e+00	2.398464e+00
LRRC6_+_133687734.23-P1P2|LRRC6_-_133687778.23-P1P2	1.000000e+00	2.978203e+00
SLCO6A1_-_101834665.23-P1P2|SLCO6A1_-_101834644.23-P1P2	1.000000e+00	2.338157e+00
IRF9_+_24630967.23-P1P2|IRF9_-_24630567.23-P1P2	1.000000e+00	1.907616e+00
KLK6_+_51472771.23-P1P2|KLK6_+_51472749.23-P1P2	1.000000e+00	1.821646e+00
COL6A6_-_130300360.23-P1P2|COL6A6_-_130300533.23-P1P2	1.000000e+00	2.237741e+00
OR1S2_-_57971572.23-ENST00000302592.6|OR1S2_+_57971553.23-ENST00000302592.6	1.000000e+00	2.510645e+00
UBE2J1_-_90062293.23-P1P2|UBE2J1_+_90062352.23-P1P2	1.000000e+00	2.342858e+00
DGKD_-_234263173.23-P1P2|DGKD_+_234263221.23-P1P2	1.000000e+00	2.399553e+00
FADS6_-_72889735.23-P1P2|FADS6_-_72889742.23-P1P2	1.000000e+00	2.381786e+00
STAT5A_-_40440912.23-P1P2|STAT5A_-_40440847.23-P1P2	1.000000e+00	2.196092e+00
FAM204A_+_120101771.23-P1P2|FAM204A_+_120101760.23-P1P2	1.000000e+00	2.036247e+00
MTSS1L_-_70719960.23-P1P2|MTSS1L_-_70719891.23-P1P2	1.000000e+00	2.195073e+00
HDC_+_50557907.23-P1P2|HDC_-_50557927.23-P1P2	1.000000e+00	2.462071e+00
CFLAR_-_201980968.23-P1|CFLAR_+_201981338.23-P1	1.186754e+00	2.818332e+00
CFLAR_-_201983442.23-P2|CFLAR_-_201983436.23-P2	8.132456e-01	1.959293e+00
TRIM16_-_15587563.23-P1P2|TRIM16_-_15587626.23-P1P2	1.000000e+00	2.448075e+00
SLC13A1_-_122839921.23-P1P2|SLC13A1_-_122839927.23-P1P2	1.000000e+00	2.939390e+00
LANCL3_-_37431265.23-P1P2|LANCL3_-_37431325.23-P1P2	1.000000e+00	2.060274e+00
MAGED1_+_51636971.23-P1|MAGED1_+_51636778.23-P1	6.683383e-01	1.241979e+00
MAGED1_-_51546213.23-P2|MAGED1_-_51546230.23-P2	1.331662e+00	2.747210e+00
C16orf59_+_2510137.23-P1P2|C16orf59_+_2510134.23-P1P2	1.000000e+00	2.462687e+00
TOP3A_+_18218267.23-P1P2|TOP3A_+_18218270.23-P1P2	1.000000e+00	2.944282e+00
CRTC1_-_18794535.23-P1P2|CRTC1_+_18794530.23-P1P2	1.000000e+00	2.215466e+00
TFAP2A_+_10412563.23-P1|TFAP2A_+_10412369.23-P1	1.042167e+00	2.397026e+00
TFAP2A_-_10415311.23-P2|TFAP2A_-_10414850.23-P2	9.578327e-01	1.915943e+00
CCSAP_+_229478259.23-P1P2|CCSAP_+_229478223.23-P1P2	1.000000e+00	2.362687e+00
LYNX1_-_143858610.23-P1P2|LYNX1_+_143858593.23-P1P2	1.000000e+00	2.435365e+00
MAP1LC3A_+_33146566.23-P1P2|MAP1LC3A_+_33146574.23-P1P2	1.000000e+00	2.698661e+00
RHOG_+_3861920.23-P1P2|RHOG_-_3862066.23-P1P2	1.000000e+00	2.370809e+00
HKR1_+_37825603.23-P2|HKR1_-_37825588.23-P2	8.978005e-01	2.058119e+00
HKR1_-_37808843.23-P1|HKR1_-_37808814.23-P1	1.102200e+00	2.518317e+00
TMEM26_+_63212857.23-P1P2|TMEM26_+_63212831.23-P1P2	1.000000e+00	1.889055e+00
TMEM237_+_202508194.23-P1P2|TMEM237_-_202508210.23-P1P2	1.000000e+00	2.216650e+00
FBXL3_+_77601095.23-P1P2|FBXL3_+_77601250.23-P1P2	1.000000e+00	1.978126e+00
TSPAN19_+_85429991.23-P1P2|TSPAN19_+_85430000.23-P1P2	1.000000e+00	2.317900e+00
CLEC1B_+_10151692.23-P1P2|CLEC1B_-_10151650.23-P1P2	1.000000e+00	2.067225e+00
HELB_+_66696341.23-P1P2|HELB_+_66696351.23-P1P2	1.000000e+00	3.384491e+00
FAM110C_-_46462.23-P1P2|FAM110C_-_46540.23-P1P2	1.000000e+00	2.387967e+00
WDHD1_-_55493772.23-P1P2|WDHD1_-_55493748.23-P1P2	1.000000e+00	3.197109e+00
NSUN2_+_6633151.23-P1P2|NSUN2_+_6633158.23-P1P2	1.000000e+00	2.813691e+00
ZDHHC9_-_128977754.23-P1P2|ZDHHC9_-_128977741.23-P1P2	1.000000e+00	2.332526e+00
UBTD1_-_99258698.23-P1P2|UBTD1_+_99258743.23-P1P2	1.000000e+00	2.505197e+00
FAM98C_-_38893820.23-P1P2|FAM98C_-_38893824.23-P1P2	1.000000e+00	2.467386e+00
MAMSTR_+_49219950.23-P1|MAMSTR_-_49219925.23-P1	7.433629e-01	1.917455e+00
MAMSTR_+_49222919.23-P2|MAMSTR_-_49222925.23-P2	1.256637e+00	3.054578e+00
SNURF_+_25200150.23-P1|SNURF_+_25200147.23-P1	8.917087e-01	1.670322e+00
SNURF_-_25223795.23-P2|SNURF_-_25223788.23-P2	1.108291e+00	2.629186e+00
NR5A2_+_199996957.23-P1|NR5A2_+_199996946.23-P1	1.100460e+00	2.656507e+00
NR5A2_+_200008754.23-P2|NR5A2_-_200008809.23-P2	8.995403e-01	1.782675e+00
SMYD5_+_73441741.23-P1P2|SMYD5_+_73441401.23-P1P2	1.000000e+00	2.112405e+00
CXCL2_+_74965031.23-P1P2|CXCL2_-_74964874.23-P1P2	1.000000e+00	2.235249e+00
NOTCH2NL_-_145209227.23-P1P2|NOTCH2NL_+_145209572.23-P1P2	1.000000e+00	2.850153e+00
STK4_-_43595194.23-P1|STK4_-_43595191.23-P1	7.970079e-01	1.820507e+00
STK4_-_43599099.23-P2|STK4_+_43599011.23-P2	1.202992e+00	3.007512e+00
HIST1H2BH_+_26251881.23-P1P2|HIST1H2BH_-_26251849.23-P1P2	1.000000e+00	2.400075e+00
ARL2BP_-_57279168.23-P1P2|ARL2BP_-_57279134.23-P1P2	1.000000e+00	2.320842e+00
PCSK1_-_95768888.23-P1P2|PCSK1_-_95768732.23-P1P2	1.000000e+00	2.776766e+00
SNAP23_+_42787858.23-P1P2|SNAP23_-_42787861.23-P1P2	1.000000e+00	3.221755e+00
ODF3B_-_50970556.23-P1P2|ODF3B_-_50970559.23-P1P2	1.000000e+00	1.999165e+00
STRC_+_43910967.23-ENST00000450892.2|STRC_-_43910947.23-ENST00000450892.2	1.000000e+00	2.479998e+00
TSHZ3_-_31840331.23-P1P2|TSHZ3_-_31840335.23-P1P2	1.000000e+00	2.795257e+00
TAF1D_-_93471390.23-P2|TAF1D_+_93471338.23-P2	8.832580e-01	1.826513e+00
TAF1D_-_93474665.23-P1|TAF1D_+_93474608.23-P1	1.116742e+00	2.315091e+00
KLHL40_-_42727080.23-P1P2|KLHL40_+_42727274.23-P1P2	1.000000e+00	2.043694e+00
AKAP1_-_55162653.23-P1P2|AKAP1_-_55162661.23-P1P2	1.000000e+00	2.035600e+00
KLC4_-_43027412.23-P1P2|KLC4_-_43027400.23-P1P2	1.000000e+00	2.109184e+00
CEP104_+_3773724.23-P1P2|CEP104_+_3773746.23-P1P2	1.000000e+00	2.421371e+00
ARHGAP26_-_142150021.23-P1P2|ARHGAP26_+_142150202.23-P1P2	1.000000e+00	2.958185e+00
GRB2_-_73389861.23-P2|GRB2_+_73389905.23-P2	8.224940e-01	1.660839e+00
GRB2_-_73401305.23-P1|GRB2_+_73401721.23-P1	1.177506e+00	3.343925e+00
UCN_-_27531051.23-P1P2|UCN_+_27531053.23-P1P2	1.000000e+00	2.479719e+00
CYP2F1_-_41620419.23-P1P2|CYP2F1_-_41620416.23-P1P2	1.000000e+00	2.843095e+00
MMP13_-_102826411.23-P1P2|MMP13_-_102826407.23-P1P2	1.000000e+00	2.296262e+00
ANXA10_+_169013714.23-P1P2|ANXA10_-_169013780.23-P1P2	1.000000e+00	3.309357e+00
CCDC78_-_776828.23-P1P2|CCDC78_-_776428.23-P1P2	1.000000e+00	2.389666e+00
TDRD1_-_115939091.23-P1P2|TDRD1_-_115939077.23-P1P2	1.000000e+00	2.269602e+00
C20orf26_+_20033245.23-P1P2|C20orf26_-_20033213.23-P1P2	1.000000e+00	2.690816e+00
P2RX6_+_21369380.23-P1P2|P2RX6_-_21369518.23-P1P2	1.000000e+00	2.422666e+00
WIPI2_+_5230304.23-P1P2|WIPI2_+_5230295.23-P1P2	1.000000e+00	2.274289e+00
OR2F1_+_143657110.23-ENST00000392899.1|OR2F1_+_143657283.23-ENST00000392899.1	1.000000e+00	2.198737e+00
SLC39A10_-_196522142.23-P1P2|SLC39A10_-_196521978.23-P1P2	1.000000e+00	2.127338e+00
GULP1_+_189157591.23-P1P2|GULP1_-_189157751.23-P1P2	1.000000e+00	2.473948e+00
TMSB4X_+_12994304.23-P2|TMSB4X_-_12994319.23-P2	1.004402e+00	2.331665e+00
TMSB4X_-_12993237.23-P1|TMSB4X_-_12993287.23-P1	9.955983e-01	2.054442e+00
KBTBD6_+_41706862.23-P1P2|KBTBD6_+_41706855.23-P1P2	1.000000e+00	2.706293e+00
NTM_-_131780774.23-ENST00000374786.1|NTM_+_131781017.23-ENST00000374786.1	1.000000e+00	2.238826e+00
POU5F1_+_31137942.23-P1|POU5F1_-_31138451.23-P1	1.527936e+00	4.617453e+00
POU5F1_-_31148445.23-P2|POU5F1_-_31148461.23-P2	4.720641e-01	8.008667e-01
TMEFF1_+_103235410.23-P1P2|TMEFF1_-_103235473.23-P1P2	1.000000e+00	2.456562e+00
NEXN_-_78354327.23-P1P2|NEXN_-_78354348.23-P1P2	1.000000e+00	2.385593e+00
CCDC144A_-_16593812.23-P1P2|CCDC144A_-_16593586.23-P1P2	1.000000e+00	2.331478e+00
METAP1_+_99916870.23-P1P2|METAP1_-_99916941.23-P1P2	1.000000e+00	2.370541e+00
HDHD1_-_7065953.23-P1P2|HDHD1_-_7066179.23-P1P2	1.000000e+00	2.740637e+00
C20orf78_-_18810786.23-P1P2|C20orf78_+_18810747.23-P1P2	1.000000e+00	2.307640e+00
FAM102A_-_130742819.23-P1P2|FAM102A_+_130742514.23-P1P2	1.000000e+00	2.491996e+00
TVP23B_-_18684593.23-P1P2|TVP23B_-_18684641.23-P1P2	1.000000e+00	2.280847e+00
SDF2L1_+_21996653.23-P1P2|SDF2L1_-_21996833.23-P1P2	1.000000e+00	2.504368e+00
GYG2_-_2747010.23-P1P2|GYG2_-_2747021.23-P1P2	1.000000e+00	1.948089e+00
CBR1_-_37442302.23-P1P2|CBR1_-_37442339.23-P1P2	1.000000e+00	2.279860e+00
FARS2_+_5261818.23-P1P2|FARS2_-_5261304.23-P1P2	1.000000e+00	3.304906e+00
DRAM1_+_102271466.23-P1P2|DRAM1_-_102271865.23-P1P2	1.000000e+00	2.284753e+00
ANTXR2_-_80994347.23-P1P2|ANTXR2_+_80994354.23-P1P2	1.000000e+00	2.473609e+00
CPQ_-_97657591.23-P1P2|CPQ_+_97657573.23-P1P2	1.000000e+00	2.464772e+00
ARF3_+_49351226.23-P1P2|ARF3_+_49351049.23-P1P2	1.000000e+00	2.374056e+00
GLTP_-_110318088.23-P1P2|GLTP_+_110318264.23-P1P2	1.000000e+00	2.162393e+00
MMP23B_+_1567779.23-P1P2|MMP23B_+_1567617.23-P1P2	1.000000e+00	2.737567e+00
KRTAP15-1_+_31812827.23-ENST00000334067.3|KRTAP15-1_+_31812636.23-ENST00000334067.3	1.000000e+00	2.260127e+00
CHST5_-_75569003.23-P1P2|CHST5_+_75568970.23-P1P2	1.000000e+00	3.074997e+00
ALDH4A1_-_19228972.23-P1P2|ALDH4A1_-_19229032.23-P1P2	1.000000e+00	2.419568e+00
CDH5_-_66400630.23-P1P2|CDH5_-_66400791.23-P1P2	1.000000e+00	2.173116e+00
PUS3_+_125773053.23-P1P2|PUS3_+_125773016.23-P1P2	1.000000e+00	2.154184e+00
CRB3_-_6464312.23-P1P2|CRB3_-_6464316.23-P1P2	1.000000e+00	2.272966e+00
GNAI2_+_50273650.23-P1P2|GNAI2_+_50273655.23-P1P2	1.000000e+00	2.331583e+00
PRG3_-_57148555.23-P1P2|PRG3_+_57148415.23-P1P2	1.000000e+00	2.649575e+00
FSCB_+_44976438.23-P1P2|FSCB_+_44976416.23-P1P2	1.000000e+00	2.014381e+00
NTSR2_+_11810276.23-P1P2|NTSR2_+_11810280.23-P1P2	1.000000e+00	2.435359e+00
MAP6_-_75379593.23-P1P2|MAP6_-_75378885.23-P1P2	1.000000e+00	2.525008e+00
FGF5_+_81187845.23-P1P2|FGF5_-_81187920.23-P1P2	1.000000e+00	2.523799e+00
SULT2A1_-_48389575.23-P1P2|SULT2A1_-_48389569.23-P1P2	1.000000e+00	2.508718e+00
LRAT_+_155665352.23-P1P2|LRAT_-_155665206.23-P1P2	1.000000e+00	2.843667e+00
KIAA1024L_+_129083848.23-P1P2|KIAA1024L_-_129084061.23-P1P2	1.000000e+00	2.327957e+00
ALPK1_+_113218559.23-P1P2|ALPK1_-_113218809.23-P1P2	1.000000e+00	2.882348e+00
C9orf170_+_89763681.23-P1P2|C9orf170_+_89763505.23-P1P2	1.000000e+00	2.333327e+00
SRI_+_87849326.23-P1|SRI_-_87849331.23-P1	6.395002e-01	1.190218e+00
SRI_-_87856249.23-P2|SRI_-_87856062.23-P2	1.360500e+00	3.346585e+00
PBLD_+_70092672.23-P1|PBLD_-_70092658.23-P1	7.474231e-01	1.677038e+00
PBLD_-_70066591.23-P2|PBLD_-_70066338.23-P2	1.252577e+00	3.116738e+00
LCN10_-_139636440.23-P1P2|LCN10_+_139636425.23-P1P2	1.000000e+00	2.735765e+00
PAFAH1B2_-_117015061.23-P1P2|PAFAH1B2_+_117015054.23-P1P2	1.000000e+00	2.385197e+00
IPP_+_46216294.23-P1P2|IPP_+_46216283.23-P1P2	1.000000e+00	2.347417e+00
MYO7A_-_76839545.23-P1P2|MYO7A_-_76839520.23-P1P2	1.000000e+00	2.384119e+00
HIST1H1B_+_27835120.23-P1P2|HIST1H1B_-_27835104.23-P1P2	1.000000e+00	2.433647e+00
AJAP1_-_4714684.23-P1P2|AJAP1_-_4714913.23-P1P2	1.000000e+00	2.199034e+00
GUK1_-_228327987.23-P1P2|GUK1_-_228328011.23-P1P2	1.000000e+00	2.030180e+00
FAM76A_+_28052513.23-P1P2|FAM76A_+_28052516.23-P1P2	1.000000e+00	2.384038e+00
FOSB_-_45971307.23-P1|FOSB_-_45971281.23-P1	7.595565e-01	1.298961e+00
FOSB_-_45972782.23-P2|FOSB_-_45972788.23-P2	1.240443e+00	2.861152e+00
TMUB2_+_42264610.23-P1P2|TMUB2_+_42264613.23-P1P2	1.000000e+00	2.390063e+00
SGK494_+_26941152.23-P1P2|SGK494_+_26941158.23-P1P2	1.000000e+00	2.348651e+00
GPAA1_+_145137677.23-P1P2|GPAA1_+_145137567.23-P1P2	1.000000e+00	2.288642e+00
FDCSP_-_71092178.23-P1P2|FDCSP_+_71091849.23-P1P2	1.000000e+00	2.480531e+00
FBXL5_+_15656951.23-P1|FBXL5_+_15656956.23-P1	1.002854e+00	2.116358e+00
FBXL5_-_15683155.23-P2|FBXL5_-_15683170.23-P2	9.971456e-01	2.138295e+00
PLCXD3_-_41510456.23-P1P2|PLCXD3_+_41510656.23-P1P2	1.000000e+00	1.985703e+00
MC3R_+_54823850.23-ENST00000243911.2|MC3R_+_54823869.23-ENST00000243911.2	1.000000e+00	2.171211e+00
JAK3_-_17958773.23-P1P2|JAK3_-_17958785.23-P1P2	1.000000e+00	2.859532e+00
FAHD2A_-_96068535.23-P1P2|FAHD2A_+_96068553.23-P1P2	1.000000e+00	2.192061e+00
EHD3_+_31457065.23-P1P2|EHD3_+_31457073.23-P1P2	1.000000e+00	2.443996e+00
TSPAN1_+_46640741.23-P2|TSPAN1_+_46640829.23-P2	9.706662e-01	2.242110e+00
TSPAN1_+_46646237.23-P1|TSPAN1_+_46646233.23-P1	1.029334e+00	2.375503e+00
PHF21B_+_45405828.23-P1|PHF21B_-_45405798.23-P1	1.028110e+00	2.219872e+00
PHF21B_-_45404696.23-P2|PHF21B_+_45404765.23-P2	9.718900e-01	2.035664e+00
ERVV-2_+_53548012.23-P1P2|ERVV-2_-_53547989.23-P1P2	1.000000e+00	2.498442e+00
LRRC38_-_13840454.23-P1P2|LRRC38_+_13840424.23-P1P2	1.000000e+00	2.483437e+00
KRTAP4-11_-_39274603.23-P1P2|KRTAP4-11_-_39274637.23-P1P2	1.000000e+00	2.912551e+00
GPR139_+_20085218.23-P1P2|GPR139_+_20084984.23-P1P2	1.000000e+00	1.695045e+00
ITIH2_+_7745352.23-P1P2|ITIH2_+_7745314.23-P1P2	1.000000e+00	2.852606e+00
KAZALD1_-_102821769.23-P1P2|KAZALD1_-_102821761.23-P1P2	1.000000e+00	2.096172e+00
MICB_+_31462759.23-P2|MICB_-_31462957.23-P2	8.969580e-01	1.896782e+00
MICB_-_31465967.23-P1|MICB_+_31466034.23-P1	1.103042e+00	2.446829e+00
IQSEC3_-_175971.23-ENST00000326261.4,ENST00000538872.1|IQSEC3_+_176460.23-ENST00000326261.4,ENST00000538872.1	1.000000e+00	2.351787e+00
SLC25A32_-_104427338.23-P1P2|SLC25A32_-_104427352.23-P1P2	1.000000e+00	2.467515e+00
TRO_-_54947311.23-P1|TRO_+_54947341.23-P1	1.040779e+00	1.903561e+00
TRO_-_54949082.23-P2|TRO_+_54949048.23-P2	9.592205e-01	1.933842e+00
VIT_-_36923943.23-P1P2|VIT_+_36924005.23-P1P2	1.000000e+00	2.789039e+00
PIK3CG_-_106505799.23-P1P2|PIK3CG_-_106505757.23-P1P2	1.000000e+00	2.727385e+00
DESI2_+_244816421.23-P1P2|DESI2_-_244816441.23-P1P2	1.000000e+00	2.780819e+00
NTN4_+_96184500.23-P1P2|NTN4_+_96184489.23-P1P2	1.000000e+00	2.045684e+00
SOCS6_+_67956319.23-P1P2|SOCS6_+_67956334.23-P1P2	1.000000e+00	3.357526e+00
KLHL22_-_20850087.23-P1P2|KLHL22_+_20850058.23-P1P2	1.000000e+00	2.468072e+00
UBE3A_-_25684172.23-P1P2|UBE3A_-_25684167.23-P1P2	1.000000e+00	2.139776e+00
EPS15L1_+_16582749.23-P1P2|EPS15L1_+_16582752.23-P1P2	1.000000e+00	2.989823e+00
KCNJ9_+_160051394.23-P1P2|KCNJ9_+_160051390.23-P1P2	1.000000e+00	2.499102e+00
MAP1A_+_43809866.23-P1P2|MAP1A_+_43809863.23-P1P2	1.000000e+00	2.482799e+00
ATP11C_-_138914319.23-ENST00000361648.2|ATP11C_-_138914167.23-ENST00000361648.2	1.000000e+00	2.487885e+00
KCNS1_+_43729736.23-P1P2|KCNS1_+_43729714.23-P1P2	1.000000e+00	2.390396e+00
EPGN_+_75174198.23-P1P2|EPGN_+_75174201.23-P1P2	1.000000e+00	2.728306e+00
B4GALNT1_-_58026571.23-P1P2|B4GALNT1_+_58026906.23-P1P2	1.000000e+00	2.118081e+00
COLGALT1_+_17666723.23-P1P2|COLGALT1_+_17666712.23-P1P2	1.000000e+00	2.395670e+00
TRIO_+_14143488.23-P1P2|TRIO_+_14143496.23-P1P2	1.000000e+00	2.065749e+00
ST6GALNAC1_-_74639746.23-P1P2|ST6GALNAC1_-_74639742.23-P1P2	1.000000e+00	2.907353e+00
OLFML1_-_7506824.23-P1P2|OLFML1_+_7506772.23-P1P2	1.000000e+00	2.347859e+00
ATP6V1G2_-_31514322.23-P1P2|ATP6V1G2_+_31514126.23-P1P2	1.000000e+00	2.476641e+00
FABP4_+_82395470.23-P1P2|FABP4_-_82395440.23-P1P2	1.000000e+00	2.389702e+00
KCNG4_-_84273586.23-P1P2|KCNG4_+_84273555.23-P1P2	1.000000e+00	2.369373e+00
TBX18_+_85472787.23-P2|TBX18_+_85472781.23-P2	1.177550e+00	2.905507e+00
TBX18_+_85474280.23-P1|TBX18_-_85474229.23-P1	8.224498e-01	1.815576e+00
DNPH1_-_43197183.23-P1P2|DNPH1_+_43197204.23-P1P2	1.000000e+00	2.273857e+00
JMJD8_-_733921.23-P1P2|JMJD8_+_734105.23-P1P2	1.000000e+00	2.246552e+00
HPDL_+_45792592.23-P1P2|HPDL_+_45792601.23-P1P2	1.000000e+00	2.272126e+00
RAB30_+_82782850.23-P1P2|RAB30_-_82782689.23-P1P2	1.000000e+00	2.768908e+00
AMDHD2_-_2570401.23-P1P2|AMDHD2_+_2570434.23-P1P2	1.000000e+00	1.234673e+00
RTP1_+_186915347.23-P1P2|RTP1_+_186915351.23-P1P2	1.000000e+00	2.737768e+00
PDS5A_+_39979419.23-P1P2|PDS5A_-_39979449.23-P1P2	1.000000e+00	3.400462e+00
ATG14_+_55878313.23-P1P2|ATG14_-_55878158.23-P1P2	1.000000e+00	2.410569e+00
ANKRD18A_-_38577100.23-ENST00000564591.1,ENST00000566717.2|ANKRD18A_+_38576705.23-ENST00000564591.1,ENST00000566717.2	1.000000e+00	2.524444e+00
OXCT2_+_40236946.23-P1P2|OXCT2_-_40236821.23-P1P2	1.000000e+00	2.751223e+00
OSBPL11_-_125314083.23-P1P2|OSBPL11_-_125314347.23-P1P2	1.000000e+00	2.892984e+00
HIST1H4I_-_27107114.23-ENST00000354348.2|HIST1H4I_+_27107077.23-ENST00000354348.2	1.000000e+00	2.335690e+00
OR5P3_+_7847513.23-ENST00000328375.1|OR5P3_-_7847499.23-ENST00000328375.1	1.000000e+00	2.728256e+00
BEST2_+_12863357.23-P1P2|BEST2_+_12862617.23-P1P2	1.000000e+00	3.360413e+00
AHDC1_+_27930650.23-P1P2|AHDC1_+_27930664.23-P1P2	1.000000e+00	2.204057e+00
ZNF708_+_21512184.23-P1P2|ZNF708_-_21512142.23-P1P2	1.000000e+00	2.166180e+00
GIP_-_47045919.23-P1P2|GIP_+_47045865.23-P1P2	1.000000e+00	2.235018e+00
SIGLEC15_+_43405737.23-P1|SIGLEC15_-_43405732.23-P1	1.073667e+00	2.357252e+00
SIGLEC15_+_43409102.23-P2|SIGLEC15_-_43409066.23-P2	9.263333e-01	2.098374e+00
C22orf42_+_32555267.23-P1P2|C22orf42_-_32555256.23-P1P2	1.000000e+00	2.515137e+00
OPN1LW_+_153409702.23-P1P2|OPN1LW_-_153409722.23-P1P2	1.000000e+00	3.370032e+00
DKK2_-_107957423.23-P1P2|DKK2_-_107957418.23-P1P2	1.000000e+00	2.498638e+00
FOLR4_-_94038948.23-ENST00000440961.2|FOLR4_-_94038981.23-ENST00000440961.2	1.000000e+00	2.302043e+00
C3orf58_-_143690674.23-P1P2|C3orf58_-_143690709.23-P1P2	1.000000e+00	2.139172e+00
CEPT1_-_111683235.23-P1P2|CEPT1_-_111682881.23-P1P2	1.000000e+00	3.248667e+00
NME5_+_137475058.23-P1P2|NME5_-_137475066.23-P1P2	1.000000e+00	2.464559e+00
RASSF9_+_86230197.23-P1P2|RASSF9_-_86230188.23-P1P2	1.000000e+00	2.407288e+00
GPR32_+_51273982.23-P1P2|GPR32_+_51273985.23-P1P2	1.000000e+00	2.466447e+00
DMKN_+_36001284.23-P1P2|DMKN_+_36001110.23-P1P2	1.000000e+00	2.072572e+00
POU2F3_-_120107570.23-P1|POU2F3_+_120107436.23-P1	1.103318e+00	2.479949e+00
POU2F3_-_120110914.23-P2|POU2F3_-_120110926.23-P2	8.966822e-01	1.757334e+00
TMIGD1_+_28661009.23-P1P2|TMIGD1_+_28661042.23-P1P2	1.000000e+00	2.086155e+00
FNDC8_-_33448724.23-P1P2|FNDC8_-_33448857.23-P1P2	1.000000e+00	2.197774e+00
OR5D14_-_55563298.23-ENST00000335605.1|OR5D14_+_55563075.23-ENST00000335605.1	1.000000e+00	3.215807e+00
SIT1_+_35650880.23-P1P2|SIT1_+_35650586.23-P1P2	1.000000e+00	2.139919e+00
PPP1CC_+_111180646.23-P1P2|PPP1CC_+_111180675.23-P1P2	1.000000e+00	3.312722e+00
AMOTL1_-_94501700.23-P1P2|AMOTL1_-_94501686.23-P1P2	1.000000e+00	2.110198e+00
ITM2A_-_78622762.23-P1P2|ITM2A_-_78622779.23-P1P2	1.000000e+00	2.799461e+00
BTNL3_+_180415939.23-P1P2|BTNL3_-_180415886.23-P1P2	1.000000e+00	2.475972e+00
HLA-G_+_29795592.23-P1P2|HLA-G_+_29795589.23-P1P2	1.000000e+00	1.871876e+00
OR12D2_+_29364498.23-ENST00000383555.2|OR12D2_+_29364669.23-ENST00000383555.2	1.000000e+00	1.974054e+00
C6orf47_-_31628496.23-P1P2|C6orf47_+_31628523.23-P1P2	1.000000e+00	1.979699e+00
PLA2G2A_+_20306071.23-P1P2|PLA2G2A_+_20306085.23-P1P2	1.000000e+00	2.919326e+00
LOC388849_+_20138565.23-P1P2|LOC388849_+_20138556.23-P1P2	1.000000e+00	2.524886e+00
DIO2_+_80677823.23-P1P2|DIO2_+_80678524.23-P1P2	1.000000e+00	2.358900e+00
OR6B1_+_143701074.23-ENST00000408922.2|OR6B1_-_143701092.23-ENST00000408922.2	1.000000e+00	2.533058e+00
TDRD5_+_179561021.23-P1P2|TDRD5_+_179561018.23-P1P2	1.000000e+00	2.826050e+00
SIPA1L3_-_38397888.23-P1P2|SIPA1L3_+_38397892.23-P1P2	1.000000e+00	2.300739e+00
