gRNA	gene	S1	S2	S3
ICA1_+_8302192.23-P1P2|ICA1_+_8301321.23-P1P2	ICA1	-4.590744e-02	-2.398162e+00	-7.254966e-02
ICAM1_+_10381828.23-P1P2|ICAM1_-_10381838.23-P1P2	ICAM1	1.343946e-01	2.211731e-01	2.533068e-01
ICAM2_-_62097911.23-P1P2|ICAM2_-_62097890.23-P1P2	ICAM2	1.646307e-01	5.779123e-01	-3.777180e-01
ICAM3_+_10450277.23-P1P2|ICAM3_-_10450282.23-P1P2	ICAM3	1.656790e-01	2.925334e-01	-3.080063e-01
ICAM4_+_10397644.23-P1P2|ICAM4_-_10397678.23-P1P2	ICAM4	1.130759e+00	2.098157e+00	1.535071e+00
ICAM5_+_10400696.23-P1|ICAM5_+_10400693.23-P1	ICAM5	9.307513e-03	-1.585002e-01	-1.099964e-01
ICAM5_+_10402153.23-P2|ICAM5_-_10402146.23-P2	ICAM5	3.493784e-01	-1.403646e-01	1.605634e-01
ICK_+_52926421.23-P1P2|ICK_-_52926526.23-P1P2	ICK	8.401339e-01	5.731847e-01	1.502061e+00
ICMT_-_6295972.23-P1P2|ICMT_-_6296030.23-P1P2	ICMT	1.523921e+00	1.698316e+00	-1.691203e+00
ICOSLG_-_45660789.23-P1P2|ICOSLG_-_45660801.23-P1P2	ICOSLG	7.429106e-01	7.094217e-01	1.133736e+00
ICOS_-_204801547.23-P1P2|ICOS_-_204801554.23-P1P2	ICOS	-5.033740e-01	-1.117025e+00	1.344171e-01
ICT1_-_73008809.23-P1P2|ICT1_-_73008787.23-P1P2	ICT1	-3.874119e-01	1.403130e-01	-5.831590e-01
ID1_+_30193118.23-P1P2|ID1_+_30193140.23-P1P2	ID1	5.106345e-01	5.197338e-01	4.785914e-02
ID2_+_8819418.23-P2|ID2_+_8819430.23-P2	ID2	-7.852644e-02	-2.876652e-01	-4.091506e-01
ID2_-_8822382.23-P1|ID2_+_8822198.23-P1	ID2	4.696161e-01	7.419539e-01	-1.724438e-01
ID3_+_23885735.23-P1P2|ID3_+_23885970.23-P1P2	ID3	-1.432231e-01	6.750937e-01	5.628524e-01
ID4_-_19837657.23-P1P2|ID4_-_19837640.23-P1P2	ID4	-6.046316e-01	-4.677787e-01	-9.079902e-01
IDE_+_94333770.23-P1P2|IDE_-_94333725.23-P1P2	IDE	3.438445e-02	1.036418e+00	3.702078e-01
IDH1_+_209119140.23-P1P2|IDH1_+_209119762.23-P1P2	IDH1	1.001254e+00	4.185824e+00	3.880240e+00
IDH2_+_90645614.23-P1P2|IDH2_-_90645648.23-P1P2	IDH2	7.859913e-01	1.951167e-01	1.421583e+00
IDH3A_+_78423872.23-P2|IDH3A_-_78423902.23-P2	IDH3A	-2.862873e-01	-7.217808e-02	-2.572803e-02
IDH3A_-_78441737.23-P1|IDH3A_-_78441772.23-P1	IDH3A	-8.213710e-01	2.928797e-02	-4.029004e-01
IDH3B_-_2644423.23-P1P2|IDH3B_-_2644813.23-P1P2	IDH3B	4.361495e-02	-3.049843e-01	-1.225177e-01
IDH3G_+_153059796.23-P1P2|IDH3G_+_153059799.23-P1P2	IDH3G	1.770838e-01	-5.619527e-02	2.427212e-02
IDI1_-_1094844.23-P1P2|IDI1_-_1094840.23-P1P2	IDI1	2.461635e-01	6.076865e-01	8.644422e-01
IDI2_-_1071793.23-P1P2|IDI2_-_1071763.23-P1P2	IDI2	1.998145e-01	-8.286167e-01	-1.703217e-01
IDNK_-_86238092.23-P1P2|IDNK_-_86238070.23-P1P2	IDNK	-6.148898e-01	-4.932076e-01	-5.658861e-03
IDO1_-_39771426.23-P1P2|IDO1_-_39771444.23-P1P2	IDO1	-1.460145e-01	-4.339672e-01	-9.915804e-01
IDO2_-_39792211.23-P1P2|IDO2_+_39792253.23-P1P2	IDO2	-7.433292e-03	-1.973830e-01	-4.187813e-01
IDS_+_148586768.23-P1P2|IDS_-_148586764.23-P1P2	IDS	5.129863e-01	8.194982e-01	9.071337e-01
IDUA_-_980829.23-P1P2|IDUA_+_981085.23-P1P2	IDUA	7.903485e-01	5.378840e-01	-1.896457e-01
IER2_+_13263017.23-P1P2|IER2_-_13262784.23-P1P2	IER2	2.225401e-01	7.387522e-01	3.044335e-01
IER3IP1_+_44702468.23-P1P2|IER3IP1_+_44702730.23-P1P2	IER3IP1	3.966827e-01	2.156185e+00	2.006765e+00
IER3_-_30712109.23-P1P2|IER3_-_30712328.23-P1P2	IER3	-4.678346e-01	-1.407872e-01	5.802604e-01
IER5L_-_131940457.23-P1P2|IER5L_-_131940472.23-P1P2	IER5L	1.601503e-01	-9.339100e-01	2.669476e-01
IER5_-_181057860.23-P1P2|IER5_-_181057943.23-P1P2	IER5	-2.062740e-01	-2.002280e-01	2.548374e-01
IFFO1_-_6658219.23-P2|IFFO1_-_6658260.23-P2	IFFO1	3.733405e-01	-3.462086e-01	-3.382790e-01
IFFO1_-_6664952.23-P1|IFFO1_-_6664799.23-P1	IFFO1	-5.456314e-01	-1.620426e-01	2.937561e+00
IFFO2_+_19283141.23-P1P2|IFFO2_-_19283108.23-P1P2	IFFO2	-1.887066e-02	1.150496e-01	2.199829e-01
IFI16_-_158979766.23-P1P2|IFI16_-_158979723.23-P1P2	IFI16	1.645105e-01	9.026807e-01	-6.633020e-02
IFI27L1_+_94547690.23-P1P2|IFI27L1_-_94547739.23-P1P2	IFI27L1	4.652807e-01	4.349119e-01	9.165405e-01
IFI27L2_-_94595927.23-P1P2|IFI27L2_-_94595902.23-P1P2	IFI27L2	-2.359753e-01	-7.106717e-02	-3.244322e-01
IFI27_-_94577285.23-P1P2|IFI27_+_94578101.23-P1P2	IFI27	-3.058521e-01	-5.935078e-01	1.701308e-01
IFI30_+_18285010.23-P1P2|IFI30_+_18284634.23-P1P2	IFI30	2.450579e+00	-1.789488e+00	2.464884e+00
IFI35_-_41158851.23-P1P2|IFI35_+_41158820.23-P1P2	IFI35	9.402803e-01	-9.875054e-01	2.658842e-01
IFI44L_+_79086180.23-P1P2|IFI44L_+_79086152.23-P1P2	IFI44L	-3.330593e-01	-1.706661e-01	-2.415141e-01
IFI44_+_79115553.23-P1P2|IFI44_+_79115537.23-P1P2	IFI44	-1.624367e-01	-2.491561e-01	-1.774299e-01
IFI6_+_27995819.23-P2|IFI6_+_27995809.23-P2	IFI6	-7.891576e-01	-7.211937e-03	-3.387892e-01
IFI6_-_27998685.23-P1|IFI6_+_27998606.23-P1	IFI6	-7.167355e-02	-1.625631e-01	6.503874e-01
IFIH1_-_163175149.23-P1P2|IFIH1_-_163175124.23-P1P2	IFIH1	1.676215e-01	-7.090837e-01	2.949259e-02
IFIT1B_+_91137829.23-P1P2|IFIT1B_-_91137823.23-P1P2	IFIT1B	-1.309133e-01	2.885965e-01	-4.336389e-01
IFIT1_-_91152418.23-P1P2|IFIT1_+_91152436.23-P1P2	IFIT1	2.314069e+00	3.230653e+00	1.803448e+00
IFIT2_+_91061836.23-P1P2|IFIT2_+_91061847.23-P1P2	IFIT2	7.211027e-01	1.192738e-01	-1.447097e-01
IFIT3_+_91087785.23-P1P2|IFIT3_-_91087835.23-P1P2	IFIT3	6.925867e-01	-1.574172e+00	3.089563e-01
IFIT5_-_91174565.23-P1P2|IFIT5_-_91174517.23-P1P2	IFIT5	4.544587e-01	3.591966e-01	-6.660670e-01
IFITM10_+_1770302.23-P2|IFITM10_+_1770328.23-P2	IFITM10	-2.161844e-02	-8.692221e-02	-1.181022e-01
IFITM10_+_1771774.23-P1|IFITM10_-_1771783.23-P1	IFITM10	-3.302873e-01	-2.868835e-02	4.097741e-01
IFITM1_-_314087.23-P1P2|IFITM1_+_314091.23-P1P2	IFITM1	-1.659415e-01	-1.836618e-01	6.406855e-01
IFITM2_+_308180.23-P1P2|IFITM2_+_308197.23-P1P2	IFITM2	-3.715869e-01	-4.684428e-01	2.915028e-01
IFITM3_-_320890.23-P1P2|IFITM3_+_320534.23-P1P2	IFITM3	4.409948e-01	2.082173e-01	7.368296e-01
IFITM5_+_299480.23-P1P2|IFITM5_+_299456.23-P1P2	IFITM5	-1.083823e+00	-3.140484e-01	-3.562529e-02
IFLTD1_-_25706184.23-ENST00000282881.6,ENST00000458174.2,ENST00000539744.1|IFLTD1_-_25706145.23-ENST00000282881.6,ENST00000458174.2,ENST00000539744.1	IFLTD1	-1.963616e-01	6.813355e-02	-2.874149e-01
IFNA13_+_21368002.23-ENST00000449498.1|IFNA13_-_21368030.23-ENST00000449498.1	IFNA13	3.394004e-01	-4.987377e-01	-3.377090e-01
IFNA14_+_21239930.23-ENST00000380222.2|IFNA14_-_21239958.23-ENST00000380222.2	IFNA14	-1.714883e+00	-4.218833e-01	5.062712e-01
IFNA16_-_21216950.23-ENST00000380216.1|IFNA16_-_21217077.23-ENST00000380216.1	IFNA16	1.227604e+00	1.195344e+00	1.267552e+00
IFNA1_-_21440889.23-ENST00000276927.1|IFNA1_+_21440467.23-ENST00000276927.1	IFNA1	-5.707260e-01	1.749149e-01	2.703973e-01
IFNA2_+_21385377.23-P1P2|IFNA2_-_21385366.23-P1P2	IFNA2	1.433388e-01	1.356390e-01	-2.609080e-01
IFNA5_+_21305251.23-ENST00000259555.4|IFNA5_+_21305304.23-ENST00000259555.4	IFNA5	-1.077689e+00	-2.950970e-01	-4.619340e-01
IFNA6_+_21351146.23-ENST00000380210.1|IFNA6_-_21350924.23-ENST00000380210.1	IFNA6	2.491765e-01	2.084886e-01	-6.764384e-01
IFNA7_-_21202201.23-ENST00000239347.3|IFNA7_+_21202191.23-ENST00000239347.3	IFNA7	-5.566728e-01	7.441625e-02	-8.868178e-01
IFNA8_-_21409211.23-ENST00000380205.1|IFNA8_+_21409571.23-ENST00000380205.1	IFNA8	7.565270e-01	2.335001e-01	3.973595e-01
IFNAR1_-_34697352.23-P1P2|IFNAR1_-_34697349.23-P1P2	IFNAR1	-5.895911e-01	-8.090860e-01	1.103254e+00
IFNAR2_+_34602250.23-P1P2|IFNAR2_+_34602240.23-P1P2	IFNAR2	5.883600e+00	2.521451e-01	-5.062062e+00
IFNB1_+_21077890.23-P1P2|IFNB1_-_21077917.23-P1P2	IFNB1	6.809038e-02	-4.481003e-01	5.270006e-01
IFNE_-_21482161.23-ENST00000448696.3|IFNE_-_21482132.23-ENST00000448696.3	IFNE	1.922610e-01	3.362967e-01	-6.955228e-01
IFNGR1_+_137540487.23-P1P2|IFNGR1_+_137540471.23-P1P2	IFNGR1	2.475900e-01	-1.486858e-01	7.497770e-01
IFNGR2_-_34775787.23-P1P2|IFNGR2_-_34775775.23-P1P2	IFNGR2	-4.584330e-01	4.227534e-01	3.903813e-01
IFNG_-_68553465.23-P1P2|IFNG_+_68553526.23-P1P2	IFNG	7.918271e-01	2.781727e-01	3.363929e-01
IFNK_+_27524605.23-P1P2|IFNK_-_27524576.23-P1P2	IFNK	3.435151e-01	-1.594184e-01	8.629887e-01
IFNL1_-_39787097.23-P1P2|IFNL1_+_39787284.23-P1P2	IFNL1	-1.562627e-01	2.757016e-01	4.976793e-01
IFNL2_+_39759538.23-ENST00000331982.5|IFNL2_+_39759541.23-ENST00000331982.5	IFNL2	3.031312e-01	-7.256331e-02	-5.118825e-01
IFNL3_-_39735602.23-ENST00000413851.2|IFNL3_-_39735392.23-ENST00000413851.2	IFNL3	-1.527248e-01	4.278133e-02	1.131686e-01
IFNL4_-_39739190.23-ENST00000606380.1|IFNL4_-_39739150.23-ENST00000606380.1	IFNL4	6.016146e-01	8.898092e-02	2.858720e-01
IFNLR1_-_24513622.23-P1P2|IFNLR1_-_24513688.23-P1P2	IFNLR1	-4.071992e-01	2.577593e-01	-4.597038e-01
IFNW1_-_21142113.23-ENST00000380229.2|IFNW1_-_21142096.23-ENST00000380229.2	IFNW1	-1.381317e-01	1.551095e-01	-1.396156e-01
IFRD1_+_112063264.23-P2|IFRD1_-_112063242.23-P2	IFRD1	-4.481581e-01	-3.169946e-01	3.901771e-02
IFRD1_+_112090510.23-P1|IFRD1_+_112090593.23-P1	IFRD1	-1.711025e-01	-3.632095e-01	-7.397563e-01
IFRD2_-_50329452.23-P1P2|IFRD2_-_50329801.23-P1P2	IFRD2	-6.792346e-01	-3.439909e-02	-3.828334e-01
IFT122_-_129159164.23-P1P2|IFT122_+_129159168.23-P1P2	IFT122	-2.272374e-01	-1.719057e-01	2.185514e-01
IFT140_+_1660674.23-P1|IFT140_-_1660655.23-P1	IFT140	6.672738e-01	1.799445e-01	-1.186319e-01
IFT140_+_1662011.23-P2|IFT140_+_1661970.23-P2	IFT140	6.397920e-01	-1.835497e-01	3.881371e-01
IFT172_-_27712706.23-P1P2|IFT172_+_27712582.23-P1P2	IFT172	1.850540e-01	4.176634e-02	-4.976099e-01
IFT20_+_26662440.23-P1P2|IFT20_+_26662424.23-P1P2	IFT20	-4.485649e-01	1.645232e-01	-3.587108e-01
IFT27_-_37172101.23-P1P2|IFT27_+_37172106.23-P1P2	IFT27	-6.575388e-01	-2.590425e-01	5.239717e-01
IFT43_+_76452178.23-P1P2|IFT43_-_76452135.23-P1P2	IFT43	-1.468214e+00	-9.632172e-01	-3.307464e-01
IFT46_-_118436557.23-P1P2|IFT46_+_118436588.23-P1P2	IFT46	-1.894509e-01	-9.732840e-01	2.969434e-02
IFT52_+_42219631.23-P1P2|IFT52_+_42219611.23-P1P2	IFT52	-6.095109e-01	-1.915840e-02	3.490331e-01
IFT57_+_107941237.23-P1P2|IFT57_+_107941240.23-P1P2	IFT57	-2.794917e-01	2.663900e-01	-2.898996e-01
IFT74_-_26947100.23-P2|IFT74_-_26947108.23-P2	IFT74	-5.690646e-01	2.559110e-01	8.263498e-01
IFT74_-_26956451.23-P1|IFT74_-_26956418.23-P1	IFT74	8.728732e-01	-4.303120e-01	-1.445330e-01
IFT80_+_160116979.23-P1P2|IFT80_+_160117016.23-P1P2	IFT80	2.614569e+00	2.014572e+00	2.496958e+00
IFT81_-_110562214.23-P1P2|IFT81_-_110562183.23-P1P2	IFT81	-6.429458e-02	-7.967963e-01	6.197541e-01
IFT88_-_21141318.23-P1P2|IFT88_+_21141505.23-P1P2	IFT88	-6.434766e-01	-5.725320e-01	-6.475261e-02
IGBP1_-_69353829.23-P1P2|IGBP1_-_69353474.23-P1P2	IGBP1	-1.667653e-01	-5.173684e-02	2.356145e+00
IGDCC3_+_65670321.23-P1P2|IGDCC3_+_65670325.23-P1P2	IGDCC3	2.068270e-02	-2.576730e-01	6.475279e-02
IGDCC4_+_65715233.23-P1P2|IGDCC4_+_65715236.23-P1P2	IGDCC4	-2.003128e-02	-2.336818e-01	5.191435e-01
IGF1R_-_99191775.23-P1|IGF1R_+_99191762.23-P1	IGF1R	-6.138483e-01	-8.572056e-01	-5.395199e-01
IGF1R_-_99192446.23-P2|IGF1R_+_99192323.23-P2	IGF1R	-1.649500e+00	-1.697804e+00	1.005432e+00
IGF1_+_102874279.23-P1P2|IGF1_-_102874133.23-P1P2	IGF1	6.809914e-01	1.029448e+00	2.067780e-01
IGF2BP1_+_47074820.23-P1P2|IGF2BP1_+_47075023.23-P1P2	IGF2BP1	3.159758e-01	5.841379e-01	1.709783e-01
IGF2BP2_-_185542772.23-P1P2|IGF2BP2_+_185542757.23-P1P2	IGF2BP2	3.364406e+00	1.077037e+00	-1.712412e+00
IGF2BP3_+_23509985.23-P1P2|IGF2BP3_+_23509974.23-P1P2	IGF2BP3	8.470678e-01	1.716111e-01	3.340145e-01
IGF2R_+_160390183.23-P1P2|IGF2R_+_160390180.23-P1P2	IGF2R	7.337385e-01	1.268346e+00	7.202251e-01
IGF2_+_2160219.23-P1P2|IGF2_+_2160603.23-P1P2	IGF2	2.819999e-01	9.801127e-02	-4.030839e-01
IGFALS_-_1843630.23-P1P2|IGFALS_+_1843720.23-P1P2	IGFALS	-3.699181e-01	-1.159910e-01	-4.735511e-01
IGFBP1_+_45928141.23-P1P2|IGFBP1_+_45928167.23-P1P2	IGFBP1	2.691431e-01	2.722104e-01	6.236056e-01
IGFBP2_+_217498252.23-P1P2|IGFBP2_-_217498262.23-P1P2	IGFBP2	-6.039332e-01	3.459863e-01	3.694252e-01
IGFBP3_-_45960825.23-P1P2|IGFBP3_-_45960804.23-P1P2	IGFBP3	3.379712e-01	1.392593e-01	6.093320e-02
IGFBP4_+_38599898.23-P1P2|IGFBP4_+_38599993.23-P1P2	IGFBP4	2.141527e+00	1.904678e+00	2.247937e+00
IGFBP5_-_217560029.23-P1P2|IGFBP5_-_217560174.23-P1P2	IGFBP5	5.321167e-01	-5.622833e-01	1.077041e-01
IGFBP6_-_53491486.23-P1P2|IGFBP6_-_53491475.23-P1P2	IGFBP6	3.117122e-01	-6.058176e-01	5.212621e-01
IGFBP7_-_57976518.23-P1P2|IGFBP7_-_57976337.23-P1P2	IGFBP7	4.255574e-02	4.773834e-01	-2.295527e-02
IGFBPL1_+_38424446.23-P1P2|IGFBPL1_+_38424200.23-P1P2	IGFBPL1	1.948480e-01	-2.921556e-01	-4.557768e-01
IGFL1_-_46733056.23-P1P2|IGFL1_-_46733061.23-P1P2	IGFL1	3.322574e-01	1.351450e-01	2.232672e-01
IGFL2_+_46651569.23-P1P2|IGFL2_-_46651559.23-P1P2	IGFL2	1.720625e-01	-5.437287e-01	1.494037e-02
IGFL3_+_46627880.23-P1P2|IGFL3_-_46627899.23-P1P2	IGFL3	2.639322e-01	-3.853547e-01	-1.111274e-01
IGFL4_+_46544216.23-P1P2|IGFL4_-_46544248.23-P1P2	IGFL4	5.186797e-02	-5.058933e-02	-1.537215e-01
IGFLR1_+_36233125.23-P1|IGFLR1_+_36233312.23-P1	IGFLR1	6.019172e-02	-1.912513e-01	2.245288e-01
IGFLR1_+_36235515.23-P2|IGFLR1_-_36235591.23-P2	IGFLR1	5.796183e-01	-1.408939e-01	1.118978e+00
IGFN1_-_201159991.23-P1P2|IGFN1_+_201159949.23-P1P2	IGFN1	-1.590914e-01	2.986558e-01	2.165823e-01
IGHMBP2_-_68671391.23-P1P2|IGHMBP2_-_68671384.23-P1P2	IGHMBP2	1.743905e-01	-7.594653e-01	-6.119565e-02
IGIP_-_139505814.23-P1P2|IGIP_-_139505825.23-P1P2	IGIP	-6.274830e-01	-4.486526e-01	4.282369e-01
IGJ_+_71532316.23-P1P2|IGJ_-_71532063.23-P1P2	IGJ	-2.693823e-01	7.277444e-01	-9.389202e-01
IGLL1_+_23922425.23-P1P2|IGLL1_-_23922437.23-P1P2	IGLL1	8.749344e-01	-3.441476e-01	6.968554e-01
IGLL5_-_23230047.23-P1P2|IGLL5_+_23230061.23-P1P2	IGLL5	-4.079833e-01	-5.663578e-01	-1.222332e-01
IGLON5_+_51815316.23-P1P2|IGLON5_+_51814910.23-P1P2	IGLON5	-8.536730e-01	-6.633654e-01	-1.387088e+00
IGSF10_-_151163883.23-P1P2|IGSF10_-_151163891.23-P1P2	IGSF10	5.176341e-02	4.142838e-01	-4.004508e-01
IGSF11_-_118753656.23-P1P2|IGSF11_+_118753581.23-P1P2	IGSF11	4.236583e-01	9.164744e-02	4.189743e-01
IGSF1_+_130423232.23-P1P2|IGSF1_-_130423214.23-P1P2	IGSF1	2.371707e-01	8.122913e-02	6.055642e-02
IGSF21_+_18434319.23-P1P2|IGSF21_-_18434297.23-P1P2	IGSF21	4.952929e+00	2.125583e-01	-5.742422e+00
IGSF22_+_18747688.23-P1P2|IGSF22_-_18747700.23-P1P2	IGSF22	3.570406e-01	-2.038125e-01	1.387785e-01
IGSF23_-_45116947.23-P1P2|IGSF23_-_45117111.23-P1P2	IGSF23	-1.116934e+00	-9.060299e-01	-9.437957e-01
IGSF3_-_117210309.23-P1P2|IGSF3_-_117210338.23-P1P2	IGSF3	-2.510834e-02	3.500782e-01	4.927177e-01
IGSF5_+_41122810.23-P1P2|IGSF5_-_41122820.23-P1P2	IGSF5	-9.758219e-02	-1.309293e+00	2.240127e-01
IGSF6_+_21663915.23-P1P2|IGSF6_-_21663730.23-P1P2	IGSF6	1.313416e-01	-1.633913e+00	-1.446202e+00
IGSF8_-_160068375.23-P1P2|IGSF8_-_160068103.23-P1P2	IGSF8	8.176820e-03	1.596682e-01	1.962305e-01
IGSF9B_+_133826855.23-P1P2|IGSF9B_+_133826799.23-P1P2	IGSF9B	3.329836e-01	-4.101810e-01	1.465322e-01
IGSF9_-_159915408.23-P1P2|IGSF9_+_159915372.23-P1P2	IGSF9	3.564939e-01	-2.209264e-01	4.196775e-01
IHH_-_219925597.23-P1P2|IHH_-_219925624.23-P1P2	IHH	-6.366679e-01	-8.088287e-02	-3.347641e-02
IKBIP_-_99038494.23-P1P2|IKBIP_-_99038797.23-P1P2	IKBIP	-3.972356e-01	3.007375e-01	-8.697012e-01
IKBKAP_-_111696315.23-P1P2|IKBKAP_+_111696204.23-P1P2	IKBKAP	-3.780936e-01	-9.539031e-01	5.467138e-01
IKBKB_+_42129073.23-P1P2|IKBKB_+_42128863.23-P1P2	IKBKB	1.607581e-01	1.372312e+00	2.317778e-01
IKBKE_-_206643852.23-P1P2|IKBKE_+_206643913.23-P1P2	IKBKE	2.613795e-01	-5.446374e-02	5.424990e-01
IKBKG_-_153775860.23-P1P2|IKBKG_-_153775876.23-P1P2	IKBKG	1.966503e-01	-1.427451e-01	-1.058063e-01
IKZF1_+_50344364.23-P1P2|IKZF1_-_50344295.23-P1P2	IKZF1	-5.568589e-01	5.252551e-01	-2.000927e-01
IKZF2_+_214016306.23-P2|IKZF2_-_214016267.23-P2	IKZF2	-7.331208e-01	-2.931283e-01	-3.160295e-01
IKZF2_-_214015078.23-P1|IKZF2_-_214015081.23-P1	IKZF2	7.438084e-01	3.165696e-01	1.265898e+00
IKZF3_+_38020446.23-P1P2|IKZF3_+_38020440.23-P1P2	IKZF3	-3.027099e+00	-1.162506e+00	-1.009279e+00
IKZF4_+_56401330.23-P1|IKZF4_-_56401518.23-P1	IKZF4	-1.140111e-01	1.375846e-01	1.920661e-01
IKZF4_+_56415332.23-P2|IKZF4_-_56415317.23-P2	IKZF4	-2.965005e-01	7.309320e-03	1.315379e-01
IKZF5_+_124768268.23-P1P2|IKZF5_+_124768262.23-P1P2	IKZF5	1.835374e-01	2.167406e-01	-3.615705e-02
IK_+_140027496.23-P1|IK_-_140027453.23-P1	IK	-4.590744e-02	-5.173684e-02	-7.254966e-02
IK_-_140038581.23-P2|IK_+_140038551.23-P2	IK	-2.517962e-01	6.349053e-02	-1.120824e-01
IL10RA_+_117857176.23-P1P2|IL10RA_+_117857116.23-P1P2	IL10RA	1.192044e-01	4.788227e-01	-1.641477e-01
IL10RB_-_34638715.23-P1P2|IL10RB_+_34638695.23-P1P2	IL10RB	3.432508e-01	-2.591637e-01	2.575544e-01
IL10_+_206944518.23-P2|IL10_-_206944482.23-P2	IL10	4.871021e-01	1.120862e+00	1.800015e+00
IL10_+_206945827.23-P1|IL10_-_206945753.23-P1	IL10	-1.918413e-01	-3.668185e-02	1.577136e-01
IL11RA_-_34650941.23-P1|IL11RA_-_34650948.23-P1	IL11RA	8.430850e-01	-9.071431e-02	-5.537964e-01
IL11RA_-_34654006.23-P2|IL11RA_-_34653926.23-P2	IL11RA	6.005448e-01	-6.489402e-01	8.986738e-02
IL11_-_55881778.23-P1P2|IL11_-_55881835.23-P1P2	IL11	-5.064093e-01	-1.579517e-01	-6.061233e-01
IL12A_+_159706660.23-P1P2|IL12A_-_159706654.23-P1P2	IL12A	4.414330e-01	1.289866e-01	1.504120e-01
IL12B_-_158757449.23-P1P2|IL12B_-_158757453.23-P1P2	IL12B	-3.334446e-01	4.101081e-02	-7.166049e-01
IL12RB1_+_18197656.23-P1P2|IL12RB1_-_18197664.23-P1P2	IL12RB1	-5.929223e-01	-3.815471e-03	-2.387141e-01
IL12RB2_-_67773583.23-P1P2|IL12RB2_-_67773565.23-P1P2	IL12RB2	-3.690912e-02	-4.070620e-01	-2.268929e-03
IL13RA1_-_117861596.23-P1P2|IL13RA1_-_117861613.23-P1P2	IL13RA1	3.003349e-01	-4.092279e-01	1.517928e-01
IL13RA2_+_114252122.23-P1|IL13RA2_+_114252114.23-P1	IL13RA2	2.672932e-01	-2.296581e-01	2.959494e-01
IL13RA2_-_114253523.23-P2|IL13RA2_-_114253503.23-P2	IL13RA2	3.746306e-02	1.297264e-01	-4.647186e-01
IL13_+_131992232.23-P2|IL13_-_131992431.23-P2	IL13	-1.150181e-01	5.025764e-01	3.416803e-02
IL13_+_131993901.23-P1|IL13_-_131994095.23-P1	IL13	-1.017135e+00	-1.501915e-01	-1.124447e-01
IL15RA_-_6019491.23-P1P2|IL15RA_+_6019465.23-P1P2	IL15RA	-1.082406e+00	-1.214915e-01	-7.754428e-02
IL15_+_142557818.23-P1P2|IL15_+_142557841.23-P1P2	IL15	7.839468e-01	5.565235e-01	4.483873e-01
IL16_+_81489132.23-ENST00000394660.2|IL16_-_81489092.23-ENST00000394660.2	IL16	3.891292e-01	3.041137e-01	-3.014738e-02
IL16_-_81517944.23-ENST00000302987.4|IL16_-_81517653.23-ENST00000302987.4	IL16	1.345228e-01	6.704694e-01	1.828460e-01
IL17A_-_52051253.23-P1P2|IL17A_-_52051256.23-P1P2	IL17A	1.510157e-01	7.197382e-01	3.778865e-02
IL17B_+_148758823.23-P1P2|IL17B_-_148758856.23-P1P2	IL17B	1.371807e-01	-1.579754e-01	-2.855040e-01
IL17C_+_88704986.23-P1P2|IL17C_+_88705060.23-P1P2	IL17C	5.508563e-02	2.107027e-01	3.473331e-01
IL17D_+_21277855.23-P1|IL17D_-_21277817.23-P1	IL17D	2.519905e-01	-1.189004e-01	-1.451757e-01
IL17D_+_21289782.23-P2|IL17D_+_21289788.23-P2	IL17D	9.209057e-02	-1.325100e+00	2.105905e-01
IL17F_+_52109289.23-P1P2|IL17F_-_52109239.23-P1P2	IL17F	-5.664388e-01	-3.683741e-01	7.184198e-01
IL17RA_+_17565887.23-P1P2|IL17RA_-_17565907.23-P1P2	IL17RA	4.090408e-01	-3.020973e-01	9.982551e-01
IL17RB_+_53880698.23-P1P2|IL17RB_-_53880607.23-P1P2	IL17RB	-4.011063e-01	-3.489206e-01	-4.057332e-01
IL17RC_+_9959008.23-P1P2|IL17RC_+_9958827.23-P1P2	IL17RC	-8.803776e-01	-7.755024e-01	-3.460113e-01
IL17RD_+_57199337.23-P1P2|IL17RD_-_57199383.23-P1P2	IL17RD	-3.502921e-01	3.496602e-01	-7.988679e-01
IL17REL_+_50451139.23-P1P2|IL17REL_-_50450961.23-P1P2	IL17REL	-3.637424e-01	-8.704963e-01	-1.002590e+00
IL17RE_+_9944559.23-P1P2|IL17RE_+_9944613.23-P1P2	IL17RE	3.447616e-01	2.378614e-01	-6.788991e-01
IL18BP_-_71710020.23-P1P2|IL18BP_+_71710061.23-P1P2	IL18BP	4.536173e-01	3.109688e-02	-1.350284e-01
IL18R1_-_102972299.23-P1|IL18R1_+_102972242.23-P1	IL18R1	-3.621251e-01	-3.307606e-01	-4.125218e-02
IL18RAP_+_103035126.23-P2|IL18RAP_-_103035109.23-P2	IL18RAP	6.106037e-01	-6.262918e-02	1.262065e-01
IL18RAP_-_103039657.23-P1|IL18RAP_-_103039690.23-P1	IL18RAP	5.518596e-01	-8.454909e-01	-1.113390e-01
IL18_-_112034795.23-P1P2|IL18_-_112034754.23-P1P2	IL18	-4.253961e-01	-5.635131e-01	1.181491e-01
IL19_-_207007745.23-P1P2|IL19_-_207007750.23-P1P2	IL19	-4.685282e-01	1.249565e-01	5.687438e-01
IL1A_+_113542050.23-P1P2|IL1A_+_113542018.23-P1P2	IL1A	-5.496784e-02	-2.932403e-01	-9.472055e-01
IL1B_+_113594323.23-P1P2|IL1B_-_113594267.23-P1P2	IL1B	3.071363e-01	-4.488954e-02	2.302603e-01
